place_id,place_name,city,province,category_clean,c1_ticket_price_z,c2_rating_z,c4_facility_score_z,category_alam,category_bahari,category_belanja,category_budaya,category_hiburan,category_religi
182,Hutan Mangrove Kulon Progo,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,-1.6452798805385178,-0.43791018704105006,0,1,0,0,0,0
183,Jogja Bay Pirates Adventure Waterpark,Yogyakarta,DI Yogyakarta,hiburan,1.8886130629902418,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
184,Pantai Sepanjang,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,-0.2053854056479976,-0.43791018704105006,0,1,0,0,0,0
185,Pantai Krakal,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,0.2745794193155063,1.619796820883024,0,1,0,0,0,0
186,Pantai Glagah,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,-0.2053854056479976,-0.43791018704105006,0,1,0,0,0,0
187,Pantai Siung,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,0.7545442442790101,-0.43791018704105006,0,1,0,0,0,0
188,Pantai Sadranan,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,0.7545442442790101,-0.43791018704105006,0,1,0,0,0,0
189,Pantai Nguluran,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,-1.6452798805385178,-0.43791018704105006,0,1,0,0,0,0
190,Pantai Samas,Yogyakarta,DI Yogyakarta,bahari,-0.31116587059325873,-2.1252447055020216,-0.43791018704105006,0,1,0,0,0,0
191,Pantai Drini,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,0.2745794193155063,-0.43791018704105006,0,1,0,0,0,0
192,Air Terjun Sri Gethuk,Yogyakarta,DI Yogyakarta,alam,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
193,Candi Sewu,Yogyakarta,DI Yogyakarta,budaya,0.38191516327551545,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
194,Pantai Wediombo,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,0.2745794193155063,-0.43791018704105006,0,1,0,0,0,0
195,Pantai Jogan,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,-0.2053854056479976,-0.43791018704105006,0,1,0,0,0,0
196,Pantai Ngrenehan,Yogyakarta,DI Yogyakarta,bahari,-0.326232849590406,-0.2053854056479976,-0.43791018704105006,0,1,0,0,0,0
197,Pantai Jungwok,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,0.7545442442790101,-0.43791018704105006,0,1,0,0,0,0
198,Pantai Greweng,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,0.7545442442790101,-0.43791018704105006,0,1,0,0,0,0
199,Pantai Sedahan,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,0.2745794193155063,-0.43791018704105006,0,1,0,0,0,0
200,Pantai Watu Kodok,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,0.7545442442790101,-0.43791018704105006,0,1,0,0,0,0
201,Pantai Kesirat,Yogyakarta,DI Yogyakarta,bahari,-0.29609889159611147,0.7545442442790101,-0.43791018704105006,0,1,0,0,0,0
202,Pantai Ngandong,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,0.2745794193155063,-0.43791018704105006,0,1,0,0,0,0
203,Galaxy Waterpark Jogja,Yogyakarta,DI Yogyakarta,hiburan,0.23124537330404277,-0.6853502306115058,-0.43791018704105006,0,0,0,0,1,0
204,Desa Wisata Pulesari,Yogyakarta,DI Yogyakarta,hiburan,-0.3714337865818478,-0.2053854056479976,1.619796820883024,0,0,0,0,1,0
205,Desa Wisata Tembi,Yogyakarta,DI Yogyakarta,hiburan,0.38191516327551545,0.2745794193155063,-0.43791018704105006,0,0,0,0,1,0
206,Wisata Kaliurang,Yogyakarta,DI Yogyakarta,alam,-0.2508979546046697,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
207,Heha Sky View,Yogyakarta,DI Yogyakarta,hiburan,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
208,Taman Sungai Mudal,Yogyakarta,DI Yogyakarta,alam,-0.22076399661037516,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
209,Pantai Sanglen,Yogyakarta,DI Yogyakarta,bahari,-0.22076399661037516,0.2745794193155063,-0.43791018704105006,0,1,0,0,0,0
210,Pantai Congot,Yogyakarta,DI Yogyakarta,bahari,-0.326232849590406,-0.6853502306115058,-0.43791018704105006,0,1,0,0,0,0
211,GunungTangkuban perahu,Bandung,Jawa Barat,alam,0.08057558333257013,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
212,Jalan Braga,Bandung,Jawa Barat,budaya,-0.3714337865818478,1.2345090692425182,-0.43791018704105006,0,0,0,1,0,0
213,Gedung Sate,Bandung,Jawa Barat,budaya,-0.29609889159611147,0.7545442442790101,1.619796820883024,0,0,0,1,0,0
214,Trans Studio Bandung,Bandung,Jawa Barat,hiburan,3.847320332619386,0.2745794193155063,-0.43791018704105006,0,0,0,0,1,0
215,Taman Hutan Raya Ir. H. Djuanda,Bandung,Jawa Barat,alam,-0.14542910162463885,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
216,Farm House Susu Lembang,Bandung,Jawa Barat,hiburan,0.08057558333257013,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
217,Kebun Binatang Bandung,Bandung,Jawa Barat,alam,-0.07009420663890252,-2.1252447055020216,-0.43791018704105006,1,0,0,0,0,0
218,Kawah Putih,Bandung,Jawa Barat,alam,0.8489915121870806,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
219,Tebing Karaton,Bandung,Jawa Barat,alam,-0.14542910162463885,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
220,Dusun Bambu,Bandung,Jawa Barat,hiburan,0.005240688346833808,0.2745794193155063,1.619796820883024,0,0,0,0,1,0
221,Museum Geologi Bandung,Bandung,Jawa Barat,budaya,-0.34129982858755326,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
222,Museum Konferensi Asia Afrika,Bandung,Jawa Barat,budaya,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
223,Masjid Raya Bandung,Bandung,Jawa Barat,religi,-0.3714337865818478,1.2345090692425182,1.619796820883024,0,0,0,0,0,1
224,Dago Dreampark,Bandung,Jawa Barat,hiburan,0.23124537330404277,-1.1653150555750096,-0.43791018704105006,0,0,0,0,1,0
225,Orchid Forest Cikole,Bandung,Jawa Barat,hiburan,0.38191516327551545,0.7545442442790101,-0.43791018704105006,0,0,0,0,1,0
226,Kawasan Punclut,Bandung,Jawa Barat,hiburan,-0.07009420663890252,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
227,Alun-Alun Kota Bandung,Bandung,Jawa Barat,hiburan,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,0,0,0,0,1,0
228,Museum Sri Baduga,Bandung,Jawa Barat,budaya,-0.326232849590406,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
229,Rabbit Town,Bandung,Jawa Barat,hiburan,0.3065802682897791,-2.1252447055020216,-0.43791018704105006,0,0,0,0,1,0
230,Stone Garden Citatah,Bandung,Jawa Barat,hiburan,0.08057558333257013,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
231,The Great Asia Africa,Bandung,Jawa Barat,hiburan,0.38191516327551545,-0.2053854056479976,1.619796820883024,0,0,0,0,1,0
232,Bukit Moko,Bandung,Jawa Barat,alam,0.005240688346833808,0.2745794193155063,1.619796820883024,1,0,0,0,0,0
233,Gunung Papandayan,Bandung,Jawa Barat,alam,0.08057558333257013,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
234,Amazing Art World,Bandung,Jawa Barat,budaya,0.758589638204197,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
235,Gua Belanda,Bandung,Jawa Barat,alam,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
236,Taman Balai Kota Bandung,Bandung,Jawa Barat,hiburan,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,0,0,0,0,1,0
237,Panghegar Waterboom Bandung,Bandung,Jawa Barat,hiburan,0.758589638204197,-0.6853502306115058,-0.43791018704105006,0,0,0,0,1,0
238,Gunung Manglayang,Bandung,Jawa Barat,alam,-0.2584314441032433,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
239,Lembang Park & Zoo,Bandung,Jawa Barat,alam,0.38191516327551545,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
240,Taman Lalu Lintas Ade Irma Suryani Nasution,Bandung,Jawa Barat,hiburan,-0.26596493360181694,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
241,Lawangwangi Creative Space,Bandung,Jawa Barat,hiburan,-0.3714337865818478,-0.2053854056479976,1.619796820883024,0,0,0,0,1,0
242,Curug Dago,Bandung,Jawa Barat,alam,-0.19063003861608063,-2.1252447055020216,-0.43791018704105006,1,0,0,0,0,0
243,Kampung Korea Bandung,Bandung,Jawa Barat,budaya,-0.14542910162463885,-1.6452798805385178,-0.43791018704105006,0,0,0,1,0,0
244,Kampung Batu Malakasari,Bandung,Jawa Barat,hiburan,-0.22076399661037516,-1.6452798805385178,1.619796820883024,0,0,0,0,1,0
245,Jendela Alam,Bandung,Jawa Barat,hiburan,-0.07009420663890252,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
246,Curug Tilu Leuwi Opat,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
247,Kiara Artha Park,Bandung,Jawa Barat,hiburan,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
248,NuArt Sculpture Park,Bandung,Jawa Barat,hiburan,0.38191516327551545,1.2345090692425182,-0.43791018704105006,0,0,0,0,1,0
249,Upside Down World Bandung,Bandung,Jawa Barat,hiburan,1.1352641131328784,-2.1252447055020216,1.619796820883024,0,0,0,0,1,0
250,Pesona Nirwana Waterpark & Cottages,Bandung,Jawa Barat,hiburan,0.38191516327551545,-1.6452798805385178,-0.43791018704105006,0,0,0,0,1,0
251,Taman Lansia,Bandung,Jawa Barat,hiburan,-0.3714337865818478,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
252,Kampoeng Tulip,Bandung,Jawa Barat,hiburan,-0.14542910162463885,-3.0851743554290336,-0.43791018704105006,0,0,0,0,1,0
253,Selasar Sunaryo Art Space,Bandung,Jawa Barat,hiburan,0.005240688346833808,0.7545442442790101,-0.43791018704105006,0,0,0,0,1,0
254,Teras Cikapundung BBWS,Bandung,Jawa Barat,hiburan,-0.3714337865818478,-0.6853502306115058,1.619796820883024,0,0,0,0,1,0
255,Museum Barli,Bandung,Jawa Barat,budaya,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,0,0,0,1,0,0
256,Wisata Batu Kuda,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
257,Monumen Bandung Lautan Api,Bandung,Jawa Barat,budaya,-0.3714337865818478,-0.6853502306115058,-0.43791018704105006,0,0,0,1,0,0
258,Museum Gedung Sate,Bandung,Jawa Barat,budaya,-0.29609889159611147,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
259,Monumen Perjuangan Rakyat Jawa Barat,Bandung,Jawa Barat,budaya,-0.3714337865818478,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
260,Museum Pos Indonesia,Bandung,Jawa Barat,budaya,-0.3714337865818478,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
261,Ciwangun Indah Camp Official,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
262,Wot Batu,Bandung,Jawa Barat,alam,0.38191516327551545,1.2345090692425182,-0.43791018704105006,1,0,0,0,0,0
263,Curug Batu Templek,Bandung,Jawa Barat,alam,-0.29609889159611147,-1.6452798805385178,-0.43791018704105006,1,0,0,0,0,0
264,Gereja Katedral Santo Petrus Bandung,Bandung,Jawa Barat,religi,-0.3714337865818478,1.7144738942060223,1.619796820883024,0,0,0,0,0,1
265,Museum Mandala Wangsit Siliwangi,Bandung,Jawa Barat,budaya,-0.3714337865818478,-0.2053854056479976,-0.43791018704105006,0,0,0,1,0,0
266,Caringin Tilu,Bandung,Jawa Barat,alam,-0.3714337865818478,-0.2053854056479976,1.619796820883024,1,0,0,0,0,0
267,Panama Park 825,Bandung,Jawa Barat,hiburan,0.38191516327551545,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
268,Sudut Pandang Bandung,Bandung,Jawa Barat,hiburan,0.38191516327551545,0.7545442442790101,1.619796820883024,0,0,0,0,1,0
269,Bumi Perkemahan Batu Kuda,Bandung,Jawa Barat,alam,-0.2584314441032433,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
270,Bukit Bintang,Bandung,Jawa Barat,alam,0.005240688346833808,0.7545442442790101,1.619796820883024,1,0,0,0,0,0
271,Taman Vanda,Bandung,Jawa Barat,hiburan,-0.3714337865818478,-0.6853502306115058,-0.43791018704105006,0,0,0,0,1,0
272,Taman Budaya Jawa Barat,Bandung,Jawa Barat,budaya,-0.3714337865818478,-0.6853502306115058,-0.43791018704105006,0,0,0,1,0,0
273,Curug Bugbrug,Bandung,Jawa Barat,alam,-0.2584314441032433,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
274,Babakan Siliwangi City Forest Path Bandung,Bandung,Jawa Barat,alam,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
275,Curug Cipanas,Bandung,Jawa Barat,alam,-0.07009420663890252,-2.605209530465528,-0.43791018704105006,1,0,0,0,0,0
276,Taman Jomblo,Bandung,Jawa Barat,hiburan,-0.22076399661037516,-1.6452798805385178,-0.43791018704105006,0,0,0,0,1,0
277,Peta Park,Bandung,Jawa Barat,hiburan,-0.14542910162463885,-0.6853502306115058,-0.43791018704105006,0,0,0,0,1,0
278,Masjid Daarut Tauhiid Bandung,Bandung,Jawa Barat,religi,-0.3714337865818478,2.1944387191695305,5.735210836731173,0,0,0,0,0,1
279,Masjid Agung Trans Studio Bandung,Bandung,Jawa Barat,religi,-0.3714337865818478,1.7144738942060223,1.619796820883024,0,0,0,0,0,1
280,Gereja Tiberias Indonesia Bandung,Bandung,Jawa Barat,religi,-0.3714337865818478,2.1944387191695305,1.619796820883024,0,0,0,0,0,1
281,Tektona Waterpark,Bandung,Jawa Barat,hiburan,0.5325849532469881,-3.0851743554290336,1.619796820883024,0,0,0,0,1,0
282,Curug Cilengkrang,Bandung,Jawa Barat,alam,-0.2584314441032433,-2.1252447055020216,-0.43791018704105006,1,0,0,0,0,0
283,Jembatan Pasupati,Bandung,Jawa Barat,hiburan,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,0,0,0,0,1,0
284,Pasar Baru,Bandung,Jawa Barat,belanja,-0.3714337865818478,-0.6853502306115058,1.619796820883024,0,0,1,0,0,0
285,Taman Sejarah Bandung,Bandung,Jawa Barat,budaya,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
286,Roemah Seni Sarasvati,Bandung,Jawa Barat,budaya,-0.3714337865818478,-0.2053854056479976,-0.43791018704105006,0,0,0,1,0,0
287,Puspa Iptek Sundial,Bandung,Jawa Barat,hiburan,0.005240688346833808,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
288,Masjid Salman ITB,Bandung,Jawa Barat,religi,-0.3714337865818478,1.7144738942060223,1.619796820883024,0,0,0,0,0,1
289,Curug Aseupan,Bandung,Jawa Barat,alam,-0.22076399661037516,1.2345090692425182,-0.43791018704105006,1,0,0,0,0,0
290,Museum Pendidikan Nasional,Bandung,Jawa Barat,budaya,-0.29609889159611147,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
291,Water Park Bandung Indah,Bandung,Jawa Barat,hiburan,0.38191516327551545,-2.1252447055020216,-0.43791018704105006,0,0,0,0,1,0
292,Curug Anom,Bandung,Jawa Barat,alam,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
293,Taman Badak,Bandung,Jawa Barat,hiburan,-0.3714337865818478,0.2745794193155063,-0.43791018704105006,0,0,0,0,1,0
294,Taman Film,Bandung,Jawa Barat,budaya,-0.3714337865818478,-0.6853502306115058,-0.43791018704105006,0,0,0,1,0,0
295,Museum Nike Ardilla,Bandung,Jawa Barat,budaya,-0.3714337865818478,0.7545442442790101,1.619796820883024,0,0,0,1,0,0
296,Batununggal Indah Club,Bandung,Jawa Barat,hiburan,0.6832547432184607,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
297,Mountain View Golf Club,Bandung,Jawa Barat,alam,5.278683337348377,-0.2053854056479976,1.619796820883024,1,0,0,0,0,0
298,Gunung Lalakon,Bandung,Jawa Barat,alam,-0.3714337865818478,1.7144738942060223,1.619796820883024,1,0,0,0,0,0
299,Sendang Geulis Kahuripan,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
300,Sanghyang Heuleut,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
301,Lereng Anteng Panoramic Coffee Place,Bandung,Jawa Barat,alam,0.38191516327551545,-0.2053854056479976,1.619796820883024,1,0,0,0,0,0
302,Masjid Pusdai,Bandung,Jawa Barat,religi,-0.3714337865818478,1.2345090692425182,1.619796820883024,0,0,0,0,0,1
303,Masjid Al-Imtizaj,Bandung,Jawa Barat,religi,-0.3714337865818478,1.2345090692425182,1.619796820883024,0,0,0,0,0,1
304,Situ Cileunca,Bandung,Jawa Barat,alam,-0.3337663390889796,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
305,Sunrise Point Cukul,Bandung,Jawa Barat,alam,-0.22076399661037516,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
306,Sungai Palayangan,Bandung,Jawa Barat,alam,1.8886130629902418,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
307,Perkebunan Teh Malabar,Bandung,Jawa Barat,alam,-0.29609889159611147,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
308,Pemandian Air Panas Ciater,Bandung,Jawa Barat,alam,-0.14542910162463885,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
309,Observatorium Bosscha,Bandung,Jawa Barat,alam,0.005240688346833808,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
310,Taman Bunga Cihideung,Bandung,Jawa Barat,alam,-0.3714337865818478,-1.6452798805385178,-0.43791018704105006,1,0,0,0,0,0
311,The Lodge Maribaya,Bandung,Jawa Barat,alam,0.005240688346833808,-0.6853502306115058,1.619796820883024,1,0,0,0,0,0
312,Taman Hutan Raya Ir. H. Juanda,Bandung,Jawa Barat,alam,-0.2056970176132279,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
313,Taman Begonia,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
314,Tafso Barn,Bandung,Jawa Barat,alam,-0.3714337865818478,-1.1653150555750096,1.619796820883024,1,0,0,0,0,0
315,Curug Luhur Waterfall,Bandung,Jawa Barat,alam,-0.29609889159611147,-1.1653150555750096,-0.43791018704105006,1,0,0,0,0,0
316,Curug Malela,Bandung,Jawa Barat,alam,-0.22076399661037516,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
317,Curug Cimahi,Bandung,Jawa Barat,alam,-0.14542910162463885,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
318,Situ Patenggang,Bandung,Jawa Barat,alam,-0.07009420663890252,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
319,Kawah Rengganis Cibuni,Bandung,Jawa Barat,alam,-0.29609889159611147,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
320,Pemandian Air Panas Cimanggu,Bandung,Jawa Barat,alam,-0.024893269647460723,-2.605209530465528,-0.43791018704105006,1,0,0,0,0,0
321,Glamping Lakeside Rancabali,Bandung,Jawa Barat,hiburan,0.08057558333257013,-0.2053854056479976,1.619796820883024,0,0,0,0,1,0
322,Bukit Jamur,Bandung,Jawa Barat,alam,-0.3714337865818478,-1.1653150555750096,-0.43791018704105006,1,0,0,0,0,0
323,Kebun Tanaman Obat Sari Alam,Bandung,Jawa Barat,alam,-0.3714337865818478,2.1944387191695305,-0.43791018704105006,1,0,0,0,0,0
324,Happyfarm Ciwidey,Bandung,Jawa Barat,alam,-0.14542910162463885,-1.1653150555750096,-0.43791018704105006,1,0,0,0,0,0
325,Saung Angklung Mang Udjo,Bandung,Jawa Barat,budaya,0.758589638204197,1.2345090692425182,-0.43791018704105006,0,0,0,1,0,0
326,Taman Kupu-Kupu Cihanjuang,Bandung,Jawa Barat,alam,-0.22076399661037516,-2.1252447055020216,-0.43791018704105006,1,0,0,0,0,0
327,Taman Miniatur Kereta Api,Bandung,Jawa Barat,hiburan,-0.14542910162463885,-0.2053854056479976,1.619796820883024,0,0,0,0,1,0
328,Gua Pawon,Bandung,Jawa Barat,alam,-0.22076399661037516,0.2745794193155063,-0.43791018704105006,1,0,0,0,0,0
329,Bukit Gantole Cililin,Bandung,Jawa Barat,alam,-0.3714337865818478,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
330,Bandros City Tour,Bandung,Jawa Barat,budaya,0.23124537330404277,-0.2053854056479976,-0.43791018704105006,0,0,0,1,0,0
331,Kyotoku Floating Market,Bandung,Jawa Barat,budaya,2.2652875379189235,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
332,Rainbow Garden,Bandung,Jawa Barat,alam,-0.07009420663890252,0.7545442442790101,1.619796820883024,1,0,0,0,0,0
333,Kota Mini,Bandung,Jawa Barat,hiburan,-0.07009420663890252,-0.2053854056479976,1.619796820883024,0,0,0,0,1,0
334,Chingu Cafe Little Seoul,Bandung,Jawa Barat,hiburan,0.38191516327551545,0.2745794193155063,1.619796820883024,0,0,0,0,1,0
335,Candi Gedong Songo,Semarang,Jawa Tengah,budaya,-0.22076399661037516,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
336,Grand Maerakaca,Semarang,Jawa Tengah,hiburan,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
337,Kampung Pelangi,Semarang,Jawa Tengah,hiburan,-0.326232849590406,-0.6853502306115058,-0.43791018704105006,0,0,0,0,1,0
338,Lawang Sewu,Semarang,Jawa Tengah,budaya,-0.22076399661037516,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
339,Sam Poo Kong Temple,Semarang,Jawa Tengah,budaya,0.15591047831830646,0.2745794193155063,-0.43791018704105006,0,0,0,1,0,0
340,Desa Wisata Lembah Kalipancur,Semarang,Jawa Tengah,hiburan,-0.3714337865818478,-2.605209530465528,-0.43791018704105006,0,0,0,0,1,0
341,Hutan Wisata Tinjomoyo Semarang,Semarang,Jawa Tengah,alam,-0.326232849590406,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
342,Taman Kasmaran,Semarang,Jawa Tengah,hiburan,-0.326232849590406,0.2745794193155063,1.619796820883024,0,0,0,0,1,0
343,Pantai Baruna,Semarang,Jawa Tengah,bahari,-0.326232849590406,-2.1252447055020216,-0.43791018704105006,0,1,0,0,0,0
344,Pantai Marina,Semarang,Jawa Tengah,bahari,-0.326232849590406,-1.6452798805385178,-0.43791018704105006,0,1,0,0,0,0
345,Kampoeng Djadhoel Semarang,Semarang,Jawa Tengah,budaya,-0.22076399661037516,1.2345090692425182,-0.43791018704105006,0,0,0,1,0,0
346,Indonesia Kaya Park,Semarang,Jawa Tengah,hiburan,-0.3714337865818478,0.7545442442790101,-0.43791018704105006,0,0,0,0,1,0
347,Taman Pandanaran,Semarang,Jawa Tengah,hiburan,-0.3714337865818478,-0.2053854056479976,3.677503828807098,0,0,0,0,1,0
348,Pura Giri Natha,Semarang,Jawa Tengah,budaya,-0.07009420663890252,1.2345090692425182,1.619796820883024,0,0,0,1,0,0
349,Wisata Mangrove Tapak,Semarang,Jawa Tengah,alam,-0.29609889159611147,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
350,Pantai Cipta,Semarang,Jawa Tengah,bahari,-0.29609889159611147,-2.1252447055020216,-0.43791018704105006,0,1,0,0,0,0
351,Old City 3D Trick Art Museum,Semarang,Jawa Tengah,budaya,0.38191516327551545,-0.2053854056479976,-0.43791018704105006,0,0,0,1,0,0
352,GPIB Immanuel Semarang (Gereja Blenduk),Semarang,Jawa Tengah,religi,-0.3714337865818478,0.7545442442790101,1.619796820883024,0,0,0,0,0,1
353,Taman Srigunting,Semarang,Jawa Tengah,hiburan,-0.3714337865818478,1.2345090692425182,1.619796820883024,0,0,0,0,1,0
354,Semarang Contemporary Art Gallery,Semarang,Jawa Tengah,budaya,-0.22076399661037516,0.7545442442790101,-0.43791018704105006,0,0,0,1,0,0
355,Umbul Sidomukti,Semarang,Jawa Tengah,alam,0.758589638204197,0.7545442442790101,-0.43791018704105006,1,0,0,0,0,0
356,Saloka Theme Park,Semarang,Jawa Tengah,hiburan,1.8886130629902418,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
357,Wisata Alam Wana Wisata Penggaron,Semarang,Jawa Tengah,alam,-0.22076399661037516,-1.6452798805385178,-0.43791018704105006,1,0,0,0,0,0
358,Masjid Kapal Semarang,Semarang,Jawa Tengah,religi,-0.3714337865818478,-1.6452798805385178,1.619796820883024,0,0,0,0,0,1
359,Taman Bunga Celosia,Semarang,Jawa Tengah,alam,0.005240688346833808,-0.6853502306115058,1.619796820883024,1,0,0,0,0,0
360,Air Terjun Kali Pancur,Semarang,Jawa Tengah,alam,-0.29609889159611147,-1.6452798805385178,-0.43791018704105006,1,0,0,0,0,0
361,Wisata Kampung Krisan Clapar,Semarang,Jawa Tengah,hiburan,-0.22076399661037516,-1.6452798805385178,-0.43791018704105006,0,0,0,0,1,0
362,Danau Rawa Pening,Semarang,Jawa Tengah,alam,-0.14542910162463885,-0.2053854056479976,-0.43791018704105006,1,0,0,0,0,0
363,Pantai Maron,Semarang,Jawa Tengah,bahari,-0.29609889159611147,-5.005033655283055,3.677503828807098,0,1,0,0,0,0
364,Water Blaster Bukit Candi Golf,Semarang,Jawa Tengah,hiburan,0.8339245331899333,-1.1653150555750096,-0.43791018704105006,0,0,0,0,1,0
365,Waduk Jatibarang,Semarang,Jawa Tengah,alam,-0.3337663390889796,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
366,Tirto Argo Siwarak,Semarang,Jawa Tengah,hiburan,-0.07009420663890252,-0.2053854056479976,-0.43791018704105006,0,0,0,0,1,0
367,Wisata Lereng Kelir,Semarang,Jawa Tengah,alam,-0.26596493360181694,-0.6853502306115058,-0.43791018704105006,1,0,0,0,0,0
368,Kampoeng Rawa,Semarang,Jawa Tengah,alam,-0.326232849590406,0.2745794193155063,1.619796820883024,1,0,0,0,0,0
369,Monumen Palagan Ambarawa,Semarang,Jawa Tengah,budaya,-0.2584314441032433,-0.2053854056479976,-0.43791018704105006,0,0,0,1,0,0
370,Benteng Pendem,Semarang,Jawa Tengah,budaya,-0.29609889159611147,-1.1653150555750096,-0.43791018704105006,0,0,0,1,0,0
371,Wisata Eling Bening,Semarang,Jawa Tengah,alam,0.005240688346833808,-0.6853502306115058,1.619796820883024,1,0,0,0,0,0
372,Gua Maria Kerep Ambarawa,Semarang,Jawa Tengah,alam,-0.34129982858755326,1.7144738942060223,1.619796820883024,1,0,0,0,0,0
